Smiles,DockingScoreReward,CornealReward,MelaninReward,IrritationReward,Reward,DockingScoreProperty,CornealProperty,MelaninProperty,IrritationProperty,Epoch
O=C([O-])c1c(Cc2ccccn2)ccc(C2CCN([SH](=O)=O)CC2)c1C(C(=O)O)N1CCOCC1,0.2,-2.161440025559534,-0.08448648452758789,-0.081747969077867,-2.1276744791649884,-0.2,3.338559974440466,1.0844865,0.018252030922133004,0
C=Cc1c(CC=O)ccc(C2CC2)c1C(COC)C(=O)O,7.5,-0.23078242124468318,-0.0060939788818359375,-0.047002665795895134,7.216120934077586,-7.5,5.269217578755317,1.006094,0.05299733420410487,0
O=C(O)Cc1c(NCc2c[nH]c3ccccc23)cc(C2=CC(C(=O)[O-])CC2)cc1S(=O)c1c[nH]c2ccccc12,-0.0,-4.373312287056587,-0.12665295600891113,-0.07974443916217935,-4.579709682227677,2.0,1.1266877129434127,1.126653,0.020255560837820645,0
CCOC(=O)C(C(=O)O)c1cc(CCN2CC[NH2+]CC2)c(C(=O)C(C)S)cc1COC,3.9,-3.4686269811404467,-0.005218625068664551,-0.07468118501012737,0.3514732087807613,-3.9,2.0313730188595533,1.0052186,0.025318814989872637,0
COCC[NH+](C1CCC(S(N)(=O)=O)C1)C(C(=O)O)c1cccc(-c2cncnc2)c1,6.5,-4.09223244899203,-0.0,-0.08386938836312224,2.3238981626448476,-6.5,1.4077675510079701,0.90856826,0.01613061163687777,0
C#CNS(=O)(=O)c1c(CN[SH](=O)=O)cccc1C(CNC)C(=O)O,7.1,-3.3964300529485745,-0.03287270069122317,-0.06100366676530085,3.6096935795949014,-7.1,2.1035699470514255,0.8671273,0.03899633323469916,0
CN(CC=O)c1cccc(CC2CCCC2O)c1C(OC=O)C(=O)O,6.0,-0.8020442429529586,-0.01940751075744629,-0.06964137893815812,5.108906867351437,-6.0,4.697955757047041,1.0194075,0.030358621061841878,0
O=[SH]c1cc(CC(=O)O)c(C2CCS(=O)(=O)C2)c(-c2c[nH]c3ccccc23)c1NC(=O)CS,-0.0,-1.331550019536909,-0.0,-0.08649532232881654,-1.4180453418657255,-0.0,4.168449980463091,0.93356615,0.013504677671183463,0
O=C(O)Cc1ccc(-c2ccc([N+](=O)[O-])c(C3CC3)c2)c(-c2ccccc2Cl)c1-c1nccs1,-0.0,-2.871050502543951,-0.06995785236358643,-0.0,-2.9410083549075376,3.5,2.628949497456049,1.0699579,0.15174467916830348,0
CC(CNc1ccoc1)c1ccc(C2CCCC2O)c(CC(=O)O)c1C1CCS(=O)(=O)C1,4.4,-2.5787860186375293,-0.0,-0.08098038528361934,1.7402335960788518,-4.4,2.9212139813624707,0.9148127,0.019019614716380674,0
C=CC1CCCC(c2cc(-c3ccc4c(c3)OCO4)cc(C(S)C(=O)O)c2)C1,3.0,-3.5928630379008983,-0.0,-0.025938138797825402,-0.6188011766987237,-3.0,1.9071369620991017,0.93406963,0.0740618612021746,0
O=CC(=O)Nc1cc(N(N[SH](=O)=O)[SH](=O)=O)cc(CC(=O)O)c1C1CCCCCC1,7.1,-2.2160393461235817,-0.0,-0.04074613348440425,4.843214520392014,-7.1,3.2839606538764183,0.92343575,0.059253866515595756,0
C=Cc1c(CC(=O)O)ccc(-c2ccccc2N)c1-c1nnc(C2CC2)o1,5.9,-0.0,-0.10576882362365725,-0.0,5.794231176376343,-5.9,6.4448639784446975,0.7942312,0.12105738776716735,0
C#COc1cc(COC)cc(NC(=O)C=O)c1CC(=O)O,6.4,-1.0339865427923494,-0.0,-0.0,5.366013457207651,-6.4,4.466013457207651,0.98368496,0.1795649359984782,0
CCOC(=O)c1c(CC(=O)O)cc(Cc2ccccn2)cc1Nc1ccc2c(c1)CC[NH2+]C2,-0.0,-2.918291037601675,-0.11575865745544434,-0.06672194926995739,-3.100771644327077,0.8,2.581708962398325,1.1157587,0.03327805073004262,0
C=CCOC1C=CC(C(=O)c2ccccc2C(C(=O)O)C(=S)c2ccc3c(c2)OCCO3)C1,3.6,-2.20399923179871,-0.04577183723449707,-0.06751215630217264,1.2827167746646204,-3.6,3.29600076820129,1.0457718,0.032487843697827375,0
CS(=O)(=O)c1c(C(=O)C(N)=O)ccc(CC=O)c1C(SCC(N)=O)C(=O)O,6.0,-3.600795397981874,-0.0,-0.08288262639909971,2.3163219756190263,-6.0,1.899204602018126,0.92748994,0.0171173736009003,0
Nc1ccccc1-c1ccc(S(=O)(=O)c2ccc([SH]=O)c(C(C(=O)O)c3ccco3)c2)cc1,-0.0,-1.7224591096572248,-0.0,-0.0,-1.7224591096572248,0.9,3.777540890342775,0.94442624,0.1470418316658212,0
C=Cc1cc(C2CCNCC2O)c(C)c(-c2ccc([SH](=O)=O)cc2)c1CC(=O)O,3.3,-1.6061818053269858,-0.010940313339233398,-0.07419214638286468,1.6086857349509158,-3.3,3.893818194673014,1.0109403,0.02580785361713532,0
C#Cc1cccc(C(C(=O)O)C2CCC(c3c[nH]c4ccccc34)C2SC(C)C=O)c1,4.4,-2.8927234128366464,-0.0,-0.05681439660036919,1.4504621905629849,-4.4,2.6072765871633536,0.9398678,0.04318560339963082,0
NC(=O)NS(=O)(=O)NCNc1cc(CC(=O)O)cc(-c2cccc3c2OCO3)c1,6.4,-2.0281186859139115,-0.206488573551178,-0.07464105188377429,4.090751688651136,-6.4,3.4718813140860885,0.6935114,0.02535894811622571,0
C#Cc1ccc(CC(=O)O)c(S(=O)(=O)C#C)c1C1C=CC(C(=O)[O-])C1,6.0,-1.4209181674300835,-0.07443698644638064,-0.0,4.5046448461235356,-6.0,4.0790818325699165,0.825563,0.10731230826669061,0
CCOC(=O)c1c(CC(=O)O)ccc(S)c1NC(=O)NOc1ccccc1,5.4,-1.2896342932422478,-0.16142487525939941,-0.005466602445253377,3.9434742290530997,-5.4,4.210365706757752,1.1614249,0.09453339755474663,0
O=C(O)Cc1cccc(N2CCOCC2)c1C1CN(Cl)CCC1C1CCNCC1,5.8,-2.707910144343411,-0.14090275764465332,-0.08442823980765922,2.8667588582042765,-5.8,2.792089855656589,1.1409028,0.015571760192340784,0
CC(SCN[SH](=O)=O)C(=O)c1c(C2CCCc3c2cnn3C)cccc1C(C(=O)O)c1ccccc1,-0.0,-1.8293536674883066,-0.0,-0.07920327079103778,-1.9085569382793444,3.7,3.6706463325116934,0.9107865,0.02079672920896222,0
O=CNc1cc(N(c2cccc(O)c2)[SH](=O)=O)c(C2CCN([SH](=O)=O)CC2)cc1CC(=O)O,2.1,-1.8691823440497926,-0.06642913818359375,-0.07547110404146985,0.08891741372514393,-2.1,3.6308176559502074,1.0664291,0.024528895958530157,0
CC(C)Cc1cc(SCC(N)=O)cc(-c2cccc(O)c2)c1C(C(=O)O)C1CCCCC1C,3.3,-4.951010454635159,-0.0,-0.07094912337477223,-1.7219595780099315,-3.3,0.5489895453648408,0.958043,0.02905087662522778,0
O=C(C(=O)C(C(=O)O)c1ccccc1S(=O)(=O)NCC1C=CC(C(=O)[O-])C1)c1ccccc1[N+](=O)[O-],0.9,-1.7714377340786176,-0.001787984371185325,-0.05350314802829841,-0.9267288664781013,-0.9,3.7285622659213824,0.898212,0.04649685197170159,0
CNCC(=O)c1c(C2CCS(=O)(=O)C2)ccc(C(F)(F)F)c1C(C(=O)O)C(=O)C=O,3.5,-2.0654804734877015,-0.18715753555297854,-0.07177232856902149,1.1755896623902986,-3.5,3.4345195265122985,0.71284246,0.028227671430978506,0
N#Cc1cc(S(=O)(=O)c2ccccc2)c(-c2ncccn2)c(CC(=O)O)c1N1CCCC1=O,0.6,-2.1605882830617293,-0.05721092224121094,-0.08018277758810871,-1.697981982891049,-0.6,3.3394117169382707,1.0572109,0.01981722241189129,0
CC=CC(C(=O)O)c1ccc(N(C)CC=O)c(-c2ccon2)c1,6.2,-0.0,-0.016846895217895508,-0.05525868273911988,6.127894422042985,-6.2,5.922998424738652,1.0168469,0.044741317260880126,0
CC(SOc1ccccc1)C(=O)c1cc(CC=O)c(S(C)=O)c(CC(=O)O)c1,5.4,-0.27412306140429443,-0.11996722221374512,-0.031098555661486102,4.974811160720475,-5.4,5.225876938595706,1.1199672,0.0689014443385139,0
Cc1cc([NH2+]C2CCC(c3ccc4c(c3)OCCO4)C2)cc(CC(=O)O)c1CCN1CC[NH2+]CC1,-0.0,-2.7699460318269558,-0.0,-0.08768718650942714,-2.857633218336383,10.0,2.7300539681730442,0.94924235,0.012312813490572859,0
CC(CN)c1c(-c2c[nH]c3ccccc23)ccc(CC(=O)O)c1CCC=O,6.3,-1.8293536674883066,-0.024276876449584983,-0.08775649980425897,4.358612956257849,-6.3,3.6706463325116934,0.8757231,0.012243500195741034,0
Smiles,DockingScoreReward,CornealReward,MelaninReward,IrritationReward,Reward,DockingScoreProperty,CornealProperty,MelaninProperty,IrritationProperty,Epoch
CC1CCCCC1c1cc(-c2ccc3c(c2)OCO3)c(Cc2ccccc2)c(CC(=O)O)c1C(N)c1c[nH]c2ccccc12,-0.0,-5.220747062106875,-0.06711435317993164,-0.08305199319195704,-5.3709134084787635,31.7,0.2792529378931251,1.0671144,0.01694800680804297,1
CC(S)C1CCCC1c1cc(Cl)c(CC(=O)O)c(C2COc3ccccc3O2)c1,6.5,-3.5005851883035897,-0.08677482604980469,-0.04146716361367781,2.871172822032928,-6.5,1.9994148116964106,1.0867748,0.058532836386322194,1
Nc1c(NC(=O)C=O)ccc(C(C(=O)O)C2CCOC2)c1C(F)(F)F,5.7,-2.49301205944245,-0.2610777258872986,-0.08067485606333613,2.865235358606916,-5.7,3.00698794055755,0.6389223,0.01932514393666387,1
COCC(C(=O)O)c1cc(S(=O)(=O)c2ccccc2)cc(N2CCCCC2)c1-c1cccc2cccnc12,-0.0,-4.414329723069853,-0.21943879127502441,-0.06532410942806273,-4.69909262377294,6.5,1.085670276930147,1.2194388,0.034675890571937276,1
Nc1ccccc1-c1c(CC(=O)O)cc([SH]=O)c(C2CCNCC2O)c1NCc1c[nH]c2ccccc12,-0.0,-1.4123995780581895,-0.10151028633117676,-0.07729605321475695,-1.591205917604123,1.5,4.0876004219418105,1.1015103,0.022703946785243057,1
O=C(O)Cc1cc(CC(=O)NC(=O)CSC2Nc3ccccc3C3C=CCC23)cc(-c2ccoc2)c1,-0.0,-5.256514653489623,-0.06332501173019411,-0.0826432569564799,-5.402482922176298,1.4,0.24348534651037637,0.836675,0.01735674304352012,1
NC(c1ccccc1)c1cccc(C(C(=O)O)c2ccoc2)c1C(=O)O,5.8,-1.9249501635801205,-0.11508127450942995,-0.06869877058935586,3.6912697913210937,-5.8,3.5750498364198795,0.7849187,0.031301229410644144,1
CS(=O)(=O)c1c(CC(=O)O)cc(C(F)(F)F)c(-c2ccon2)c1C1CCC(O)C1,5.5,-0.31632378686095386,-0.0,-0.07962892060676323,5.104047292532283,-5.5,5.183676213139046,0.93103015,0.020371079393236773,1
COCN1CCC([NH+]2CCc3cc(-c4ccc(CC(=O)O)cc4C4Nc5ccccc5C5C=CCC54)ccc3C2)CC1,-0.0,-5.220747062106875,-0.0,-0.008319466779664428,-5.229066528886539,69.7,0.2792529378931251,0.9492326,0.09168053322033558,1
CC1CCCC1c1c(CC(=O)O)ccc(C2CCOC2)c1-c1ccc2c(c1)OCO2,4.4,-5.546225737295769,-0.0,-0.07056062625181392,-1.2167863635475826,-4.4,-0.04622573729576934,0.9916322,0.029439373748186094,1
Cn1ncc2c1CC(C1CCNCC1)CC2c1cccc(O)c1C(C=S)C(=O)O,3.4,-2.9866220478578143,-0.0352100133895874,-0.08137035462462815,0.2967975841279701,-3.4,2.5133779521421857,1.03521,0.018629645375371862,1
COCc1cc(CC(=O)O)c(C(=O)[O-])c(-c2ccc([SH](=O)=O)cc2)c1C1C=CC(C(=O)[O-])C1,-0.0,-2.7574269467406234,-0.06951439380645752,-0.07077147601458403,-2.897712816561665,1.9,2.7425730532593766,1.0695144,0.029228523985415974,1
CC(O)C(=O)c1c(-c2ccc3c(c2)OCCO3)cc(-c2ncccn2)c(CC(=O)O)c1-c1ccccc1Cl,-0.0,-4.436002633362547,-0.0,-0.07063348166495496,-4.506636115027502,52.8,1.063997366637453,0.99348414,0.029366518335045045,1
CNCC(C(=O)O)c1cc(-c2cncnc2)c(NCC=O)cc1C(C)(C)N,5.9,-1.6205841320303498,-0.0,-0.08342037191499316,4.195995496054657,-5.9,3.87941586796965,0.9083947,0.016579628085006844,1
CCC(C=O)Nc1cc(C2CC2)cc(NN)c1C(C(=O)O)C(O)F,7.2,-1.4317994557080906,-0.02435135841369629,-0.07157891401168097,5.672270271866532,-7.2,4.068200544291909,1.0243514,0.02842108598831904,1
CCC(N)C(=O)C(C(=O)O)c1cc(C=O)cc(-c2ccncc2)c1C1CCS(=O)(=O)C1,5.3,-2.9411317733768256,-0.0,-0.08345419131797951,2.275414035305195,-5.3,2.5588682266231744,0.91524225,0.016545808682020494,1
CC(F)(C(=O)C=O)c1ccc([N+](=O)[O-])c(-c2c(CC(=O)O)cccc2S(C)(=O)=O)c1,3.0,-0.0,-0.1751563549041748,-0.028084537016607847,2.7967591080792173,-3.0,5.70663205629605,1.1751564,0.07191546298339216,1
O=COC(C(=O)O)c1cccc(C2C=CC(C=O)C2)c1-c1cnc(Nc2ccccc2)nc1,-0.0,-0.0,-0.022751331329345703,-0.07220562946991356,-0.09495696079925926,4.0,6.4448639784446975,1.0227513,0.027794370530086442,1
C=CCC(=O)c1ccc(-c2c(CC(=O)O)cccc2C(N)=S)cc1,7.4,-0.0,-0.04141780138015749,-0.22546560063595472,7.1331165979838875,-7.4,6.205158915715448,0.8585822,0.5254656006359547,1
CNS(=O)(=O)c1cc(C(C)F)c(NC(N)=O)c(CC(=O)O)c1C12CC3CC(CC(C3)C1)C2,3.8,-1.3981079653259716,-0.0011887550354003906,-0.09063225801264096,2.310071021625987,-3.8,4.101892034674028,1.0011888,0.009367741987359048,1
CCC(N)c1cc(-c2ccc(CC(=O)O)cc2C2=CC(C(=O)[O-])CC2c2ccccc2)ccc1[N+](=O)[O-],-0.0,-2.1998209088111556,-0.0,-0.06282059470273357,-2.262641503513889,5.0,3.3001790911888444,0.95030063,0.037179405297266425,1
N#CC(C(=O)O)c1ccc([SH](=O)=O)c(NC(=O)NC2CCN([SH](=O)=O)CC2)c1,5.5,-2.981865344999157,-0.11027932167053223,-0.08446434111083427,2.3233909922194766,-5.5,2.518134655000843,1.1102793,0.01553565888916573,1
O=CNC(=O)C(C(=O)O)c1ccc(N2CCCC2)c(Cc2ccccc2)c1,8.0,-0.0,-0.07152523994445803,-0.08605009087534662,7.842424669180195,-8.0,5.6614033052732236,0.82847476,0.013949909124653378,1
CC(C)(O)c1c(C(O)F)c(CC(=O)O)cc(-c2cccs2)c1C1CCCCC1,5.6,-5.158413261347485,-0.0015793085098266824,-0.038559547175264774,0.40144788296742284,-5.6,0.3415867386525149,0.8984207,0.06144045282473523,1
NC(c1cc(C(C(=O)O)c2ccc([N+](=O)[O-])cc2)cc(-c2ccc3c(c2)OCO3)c1-c1cccc(O)c1)c1c[nH]c2ccccc12,-0.0,-4.337544695673839,-0.05778372287750244,-0.03172697186420656,-4.427055390415548,32.9,1.1624553043261612,1.0577837,0.06827302813579345,1
CCOC(=O)c1cc(C(C(=O)O)N2CCCC(O)C2)cc(Cc2ccccc2)c1N1CCOCC1,1.0,-2.026402391388441,-0.08428311347961426,-0.0768093770270428,-1.1874948818950979,-1.0,3.473597608611559,1.0842831,0.023190622972957212,1
CC(C=O)Sc1c(CC(=O)O)cccc1NC(=O)NCC(=O)c1cccs1,4.4,-2.3055207069647308,-0.09091737270355227,-0.07900845054379385,1.9245534697879236,-4.4,3.1944792930352692,0.8090826,0.020991549456206147,1
N#Cc1c(C2CCC(=O)N2C(=O)C=O)ccc(Cc2ccccn2)c1CC(=O)O,1.3,-1.4288006909714515,-0.04146965742111208,-0.0850887168098939,-0.2553590652024574,-1.3,4.0711993090285485,0.85853034,0.014911283190106112,1
CS(=O)(=O)C1=CC(C(=O)[O-])CC1c1cc(-c2ccc3c(c2)OCC(c2ccco2)O3)ccc1CC(=O)O,-0.0,-2.1393330478516623,-0.03263819217681885,-0.07879401094048509,-2.2507652509689664,316.7,3.3606669521483377,1.0326382,0.021205989059514912,1
CCCNc1c(C(=O)C(N)=O)ccc(Cc2ccccn2)c1C(C(=O)O)C1CCCC1,2.4,-1.8293536674883066,-0.022700810432434104,-0.08615978792907097,0.4617857341501882,-2.4,3.6706463325116934,0.8772992,0.013840212070929033,1
CCOC(=O)c1cc(SCC)c(CC(=O)O)c(-c2ccc3c(c2)CC[NH2+]C3)c1O,4.8,-1.7485041089670248,-0.049955129623413086,-0.030344497980254057,2.971196263429308,-4.8,3.751495891032975,1.0499551,0.06965550201974595,1
CC1CCCCC1C(C(=O)O)c1cccc(Cc2ccc(S(=O)(=O)C=S)cc2)c1,4.5,-4.192617109987737,-0.19313907623291016,-0.06731043048918042,0.04693338329017202,-4.5,1.3073828900122624,1.1931391,0.03268956951081958,1
O=CNc1c(N2CCOCC2)cc(N2CCCC(O)C2)c([NH+]2CCc3ccccc3C2)c1CC(=O)O,-0.0,-2.180786255217269,-0.04260551929473877,-0.08958819320466029,-2.312979967716668,12.7,3.319213744782731,1.0426055,0.01041180679533972,1
CC(F)c1c(C(=O)[O-])cc(CCN2CC[NH2+]CC2)c(C#N)c1CC(=O)O,6.1,-3.3930956236992618,-0.0,-0.07049487003119873,2.636409506269539,-6.1,2.1069043763007382,0.9029325,0.029505129968801284,1
CC(C)(N)c1cc(Sc2ccno2)cc(N[SH](=O)=O)c1CC(=O)O,7.3,-2.5720769751447126,-0.039470672607421875,-0.04669572052710815,4.6417566317207575,-7.3,2.9279230248552874,1.0394707,0.053304279472891854,1
Nc1ccccc1C(C(=O)O)c1c(Oc2ccccc2)ccc(C2C=CC(C=O)C2)c1C(=O)[O-],6.7,-0.0,-0.061101758480072044,-0.005278896860358609,6.633619344659569,-6.7,6.205158915715448,0.83889824,0.0947211031396414,1
CNS(=O)(=O)c1ncc(C(C(=O)O)c2c(Cl)cccc2-c2ccc([SH](=O)=O)cc2)cn1,-0.0,-2.4246810491863107,-0.0,-0.07177724433297994,-2.4964582935192907,4.7,3.0753189508136893,0.9174706,0.028222755667020063,1
O=CC(=O)Nc1c(CC(=O)O)cc(C2CCCCCC2)c(-c2nnco2)c1-c1nnco1,3.7,-2.026402391388441,-0.08144321441650393,-0.08167777472434568,1.51047661947071,-3.7,3.473597608611559,0.8185568,0.018322225275654327,1
O=C1CCC(c2cc(C3CC3)c(C(C(=O)O)c3ccccc3[N+](=O)[O-])cc2S(=O)(=O)c2ccccc2)N1,-0.0,-2.7496552188613985,-0.0,-0.08354580187049421,-2.8332010207318925,1.7,2.7503447811386015,0.94774985,0.0164541981295058,1
CNC(=O)c1cc(Oc2ccccc2)cc(S)c1C(NN)C(=O)O,6.0,-1.3233257836243668,-0.0,-0.07173701815958704,4.604937198216046,-6.0,4.176674216375633,0.96119046,0.028262981840412964,1
O=C(O)C(c1cccc(NNC2CCS(=O)(=O)C2)c1)c1cc(-c2ccc([N+](=O)[O-])cc2)cc2c1OCO2,-0.0,-2.606051504473204,-0.06577038764953613,-0.0680037806844038,-2.739825672807144,4.4,2.893948495526796,1.0657704,0.031996219315596215,1
O=C(O)Cc1ccc(-c2cccc(O)c2)c(C(C(=O)C2CCS(=O)(=O)C2)C2CCN([SH](=O)=O)CC2)c1,-0.0,-3.0724461000953216,-0.0,-0.07914895819587037,-3.151595058291192,2.4,2.4275538999046784,0.9236285,0.020851041804129646,1
CN(CC=O)C(C(=O)O)c1cc(C=O)c(CN[SH](=O)=O)c(-c2cccc3cccnc23)c1,4.1,-2.4246810491863107,-0.0,-0.07493724999497348,1.6003817008187156,-4.1,3.0753189508136893,0.9694694,0.025062750005026523,1
CN(CC=O)N1CCC(c2ccc(C(C(=O)O)c3ccc([N+](=O)[O-])cc3)c(S(C)=O)c2)C(O)C1,-0.0,-0.31467713768691574,-0.19895076751708984,-0.0772046990805995,-0.590832604284605,10.6,5.185322862313084,1.1989508,0.022795300919400505,1
